Date,Open,High,Low,Close,Adj Close,Volume,Return,Change,Volatility,MA7,MA21,MA50,MA200,EMA50,Momentum,RSI,MACD,Signal,MACD Singal Diff,Stoch,Stoch Signal,Upper_band,Lower_band
1999-07-12,7.075968,7.075968,6.71099,6.72743,6.653314,78031600,-0.049,-0.4142999999999999,1.1985097631880623,7.290868000000001,7.531055190476191,8.7524989,5.619344445,7.8327239712446115,4.273253,35.164092001201894,-0.45298157365498604,-0.43199609391124266,-0.020985479743743374,1.1538151111880384,15.705115083231656,8.40224256865531,6.65986781229707
1999-07-13,6.615635,6.812921,6.326283,6.576179,6.503728,106912300,-0.006,-0.15125100000000025,1.2154646091759103,7.105560714285714,7.428654714285714,8.66503574,5.648071385,7.807616845756006,4.059527,33.80939703325585,-0.4825876658466113,-0.44211440829831644,-0.04047325754829484,12.947248056975004,13.161899149436477,8.210590988020618,6.64671844055081
1999-07-14,6.651804,6.707702,6.359165,6.47096,6.399669,73602700,-0.027,-0.10521899999999995,1.2333996578285384,6.950550857142858,7.396087,8.5938815,5.676491440000001,7.7809189631322715,4.14173,32.86097177608778,-0.5086772860440769,-0.45542698384746855,-0.05325030219660837,7.49579427897594,7.198952482379661,8.276663580577278,6.515510419422721
1999-07-15,6.480824,6.799768,6.41835,6.681397,6.607788,82549800,0.031,0.21043699999999976,1.2357488736511388,6.847210857142857,7.3747927142857135,8.53680026,5.70566775,7.7589655538937885,3.72743,36.68636055380772,-0.5065339823692252,-0.4656483835518199,-0.04088559881740528,18.398650024428647,12.947230786793199,8.302884669710407,6.44670075886102
1999-07-16,6.635364,6.707702,6.428215,6.469316,6.398043,34752300,-0.025,-0.21208099999999952,1.2455176316093337,6.732362714285714,7.310205285714287,8.46962462,5.733728855000001,7.733225223369854,3.5761789999999998,34.549822218953224,-0.5160004312579396,-0.4757187930930439,-0.04028163816489572,7.410617742314034,11.101687348572874,8.293646704274657,6.3267638671539155
1999-07-19,6.500552,6.50384,6.168456,6.191472,6.12326,55490000,-0.048,-0.277844,1.266401809916224,6.6083548571428565,7.237397571428571,8.40879496,5.760735030000001,7.702463920835572,3.47096,31.926557623973963,-0.5397010116549898,-0.48851523680543313,-0.05118577484955672,1.102332638548315,8.970533468430332,8.31514906939005,6.159646073467092
1999-07-20,6.102694,6.128998,5.826494,5.941577,5.876119,54879800,-0.026,-0.24989500000000042,1.296517596604387,6.436904428571428,7.1540992857142855,8.34171794,5.7869356199999995,7.667342521130408,3.6813969999999996,29.739448657781026,-0.5720540474457838,-0.5052229989335033,-0.0668310485122805,4.736124726223051,4.416358369028466,8.348718118208755,5.959480453219817
1999-07-21,5.990899,6.293403,5.849511,6.066525,5.99969,69647200,0.013,0.12494800000000073,1.3124458224874225,6.342489428571428,7.062032809523809,8.259581480000001,5.813760950000001,7.635424522586842,3.469316,32.238958351767025,-0.5809153712426083,-0.5203614733953243,-0.06055389784728393,9.878233571944177,5.238896978905181,8.280636376935394,5.843429242112223
1999-07-22,5.974458,5.990899,5.701547,5.717987,5.654992,80706000,-0.043,-0.34853800000000046,1.3436016442126455,6.2198905714285715,6.963076952380952,8.16843564,5.83920528,7.597206216176832,3.191472,29.126282873593254,-0.6090414867957588,-0.5380974760754113,-0.0709440107203475,0.7042063478805158,5.106188215349248,8.265919920613191,5.660233984148712
1999-07-23,5.787037,5.892256,5.648937,5.671954,5.609466,60894000,-0.02,-0.046032999999999547,1.3702091595258614,6.105746857142856,6.86631319047619,8.07275226,5.864364644999999,7.558844581552688,2.9415769999999997,28.731718137398147,-0.627809121638875,-0.556039805188104,-0.071769316450771,1.0670903440771913,3.8831767546339613,8.238057565345596,5.494568815606784
